order_item_id,order_id,product_id,quantity,unit_price,discount,tax_percent,final_price,warehouse,dispatch_status
10841,25478,33376,4,19129.83,10,5,420.42,Bangalore,Pending
10842,40910,47854,4,47437.79,5,5,27581.44,Mumbai,Pending
10843,49306,1628,4,24709.01,15,18,47268.28,Mumbai,Dispatched
10844,26326,24448,4,2363.26,5,5,32674.7,Mumbai,Pending
10845,27760,43310,4,22289.05,5,12,33634.04,Delhi,Dispatched
10846,5371,14220,3,41897.83,0,5,19965.12,Mumbai,Dispatched
10847,32408,41207,4,15927.15,10,12,15299.96,Mumbai,Pending
10848,35,25146,2,20359.18,5,5,18138.91,Delhi,Pending
10849,44926,19540,5,18584.49,10,5,41724.46,Delhi,Pending
10850,10171,35277,3,35957.62,0,18,23918.23,Mumbai,Pending
10851,16660,10505,4,8524.31,5,12,43093.33,Mumbai,Dispatched
10852,43158,21698,3,13409.11,5,12,16888.41,Bangalore,Pending
10853,25591,26104,2,39170.97,0,5,14303.36,Bangalore,Pending
10854,47633,17789,4,28081.37,10,12,39508.07,Delhi,Pending
10855,29361,19252,1,35007.79,10,18,14662.45,Delhi,Dispatched
10856,17014,45584,1,40437.66,5,18,35468.01,Delhi,Pending
10857,13582,29198,1,7069.79,10,5,26614.39,Delhi,Dispatched
10858,7480,28142,2,44446.51,10,5,36854.4,Bangalore,Dispatched
10859,30510,10550,4,28788.46,5,5,16213.54,Mumbai,Pending
10860,30005,19995,2,24342.99,15,5,31863.94,Bangalore,Dispatched
10861,2451,46296,4,47355.75,0,12,31974.58,Mumbai,Dispatched
10862,10998,46936,5,24675.68,10,18,40108.33,Bangalore,Pending
10863,31706,7026,3,19509.6,0,18,16295.74,Bangalore,Pending
10864,45684,4882,2,27730.87,5,5,17506.91,Bangalore,Dispatched
10865,1192,589,1,38827.05,15,5,26650.94,Delhi,Dispatched
10866,19101,14304,2,22485.68,15,5,9229.13,Mumbai,Dispatched
10867,10194,20866,3,15678.17,15,5,46353.9,Mumbai,Pending
10868,39614,40086,5,27167.62,15,18,9325.62,Delhi,Dispatched
10869,40726,36998,2,19556.96,5,12,40379.41,Mumbai,Dispatched
10870,45943,18276,2,39213.34,10,18,9137.73,Bangalore,Dispatched
10871,23766,32897,1,17529.5,5,12,48705.54,Mumbai,Pending
10872,41332,32352,4,8408.47,10,5,7857.19,Bangalore,Pending
10873,39948,34592,4,40180.79,0,18,19594.65,Mumbai,Dispatched
10874,19891,46988,4,42743.24,5,12,10260.05,Delhi,Pending
10875,35853,46731,3,37170.81,5,5,27976.79,Mumbai,Pending
10876,43414,40488,5,49519.81,10,12,48599.22,Delhi,Dispatched
10877,48751,26951,5,45075.55,15,18,22043.65,Mumbai,Dispatched
10878,49977,43119,5,8311.14,10,5,18307.93,Mumbai,Pending
10879,24919,43048,1,13972.97,15,18,10037.6,Mumbai,Pending
10880,16169,21392,4,19419.26,0,12,33471.99,Bangalore,Dispatched
10881,18086,23328,2,18907.12,10,18,12853.02,Delhi,Dispatched
10882,19364,37030,1,36524.58,15,5,48138.3,Delhi,Dispatched
10883,38699,26111,5,8122.02,15,5,45325.78,Bangalore,Pending
10884,44864,671,5,27153.87,0,18,3483.44,Delhi,Pending
10885,20523,49253,3,32636.68,10,12,4938.32,Delhi,Pending
10886,25975,38152,5,9340.56,15,18,7372.54,Bangalore,Pending
10887,33732,26987,4,18488.36,5,5,39166.04,Bangalore,Pending
10888,4039,36156,5,48197.83,10,12,30588.1,Mumbai,Pending
10889,5717,22074,4,43186.39,0,12,30597.48,Bangalore,Dispatched
10890,5723,358,4,14829.04,5,12,17926.49,Mumbai,Pending
10891,15313,14362,3,32978.89,5,12,12313.85,Mumbai,Dispatched
10892,49917,10443,4,1933.23,5,18,26867.41,Mumbai,Pending
10893,27859,37697,5,19903.8,5,12,18356.13,Mumbai,Dispatched
10894,21148,36658,4,26032.89,0,5,25220.42,Bangalore,Pending
10895,48,49619,1,21087.15,15,5,1279.22,Delhi,Pending
10896,38168,18275,3,20474.52,10,18,9211.14,Bangalore,Pending
10897,39612,13778,2,11813.2,5,5,41439.27,Delhi,Dispatched
10898,48815,30642,3,26001.53,0,18,45956.57,Bangalore,Pending
10899,37022,46907,5,22612.65,10,18,8904.76,Delhi,Pending
10900,29858,36437,5,9787.97,5,5,15375.36,Bangalore,Dispatched
10901,1941,4998,2,36835.85,10,5,42368.87,Delhi,Pending
10902,35566,149,2,11946.26,0,18,27270.08,Mumbai,Dispatched
10903,3890,16571,4,44467.73,15,5,31708.82,Mumbai,Pending
10904,27998,46008,5,11773.81,5,5,4585.32,Bangalore,Dispatched
10905,49629,38780,2,29390.98,0,5,26643.63,Bangalore,Dispatched
10906,45929,18804,4,39543.67,5,12,46487.28,Bangalore,Dispatched
10907,39441,47340,2,21208.74,5,5,13954.79,Delhi,Pending
10908,26316,22340,4,38801.73,0,18,33163.34,Mumbai,Pending
10909,15504,3958,1,43235.68,15,5,48495.51,Mumbai,Pending
10910,4032,28852,1,19428.09,15,12,40169.8,Mumbai,Dispatched
10911,29443,21155,5,37899.63,5,18,15722.49,Bangalore,Pending
10912,23829,17835,2,31661.84,5,5,13470.69,Delhi,Dispatched
10913,44000,709,4,18438.13,5,5,32095.76,Bangalore,Dispatched
10914,15184,2151,3,12740.06,0,5,10833.91,Mumbai,Pending
10915,37263,36656,5,26970.49,15,12,9787.13,Mumbai,Pending
10916,36787,944,2,28995.89,10,18,5943.04,Bangalore,Pending
10917,25404,15974,1,20286.78,15,5,32769.02,Bangalore,Pending
10918,41494,37151,1,38411.65,5,18,40515.54,Mumbai,Pending
10919,20496,42511,2,18085.9,10,5,32342.23,Bangalore,Dispatched
10920,1580,40402,4,10068.38,0,12,22851.95,Bangalore,Dispatched
10921,44966,34421,3,45264.9,10,5,21684.84,Delhi,Pending
10922,46850,10356,1,27817.91,5,5,7321.3,Bangalore,Dispatched
10923,40023,19285,5,17642.61,10,12,42929.23,Delhi,Dispatched
10924,8043,2363,1,41120.72,5,18,17447.37,Mumbai,Dispatched
10925,40571,8616,5,8533.75,0,12,17849.88,Bangalore,Dispatched
10926,36429,4867,2,14407.63,10,5,29001.45,Bangalore,Pending
10927,9936,36143,1,33052.79,10,5,22998.59,Bangalore,Dispatched
10928,42951,16620,2,10869.13,5,5,11207.89,Bangalore,Pending
10929,23788,18246,5,36627.16,15,18,17426.55,Delhi,Pending
10930,16699,5775,5,19412.96,0,18,29676.67,Mumbai,Pending
10931,23200,17541,3,44525.44,0,5,28368.59,Delhi,Pending
10932,970,3161,2,38927.46,15,5,22023.95,Mumbai,Pending
10933,35862,40630,2,21395.43,10,18,21684.46,Bangalore,Dispatched
10934,49807,1834,3,26149.93,0,12,23226.63,Mumbai,Dispatched
10935,22187,9788,1,25100.85,15,12,19545.47,Delhi,Pending
10936,19020,31162,2,12322.46,15,5,23403.89,Mumbai,Dispatched
10937,20085,26019,3,39108.66,10,18,19309.29,Mumbai,Dispatched
10938,40810,44271,2,1608.67,15,12,18824.71,Bangalore,Pending
10939,21757,24004,3,9747.41,10,18,32687.67,Bangalore,Dispatched
10940,20075,28793,4,41042.89,15,18,24338.98,Delhi,Pending
10941,14266,20484,3,7315.27,15,5,11957.7,Mumbai,Dispatched
10942,10276,29672,1,7250.7,15,12,41474.62,Mumbai,Dispatched
10943,34110,8230,5,13692.52,0,12,10375.5,Bangalore,Pending
10944,5505,11432,3,48629.41,5,5,30501.03,Delhi,Dispatched
10945,7667,17407,3,14822.43,5,5,37514.71,Delhi,Dispatched
10946,9852,46291,4,39218.41,10,5,14662.24,Bangalore,Pending
10947,26229,48978,5,7389.45,0,5,32919.16,Mumbai,Pending
10948,25980,27869,1,28864.67,10,18,2650.23,Mumbai,Dispatched
10949,36394,22670,1,37477.26,10,12,19975.33,Bangalore,Dispatched
10950,35361,42337,5,43710.79,0,12,10908.68,Bangalore,Dispatched
10951,12212,39725,3,21161.08,10,12,12515.66,Delhi,Pending
10952,22472,48555,4,2508.94,0,12,21507.82,Delhi,Dispatched
10953,19212,9652,2,48197.38,5,5,33867.43,Bangalore,Pending
10954,11061,41997,4,1377.27,0,5,26319.15,Mumbai,Pending
10955,49531,9885,4,47918.49,10,18,8996.73,Bangalore,Pending
10956,42285,517,1,41045.04,10,18,14582.96,Delhi,Dispatched
10957,41601,323,1,7677.54,0,12,17071.99,Bangalore,Pending
10958,34022,33644,5,15559.88,0,12,37762.55,Mumbai,Pending
10959,6098,4522,5,17270.24,0,12,3998.27,Delhi,Pending
10960,1570,4060,2,28972.94,10,5,38764.38,Delhi,Pending
10961,49468,44080,1,45936.65,15,12,12111.28,Mumbai,Dispatched
10962,38195,17054,4,7975.54,15,18,7941.71,Delhi,Dispatched
10963,21419,4715,4,4152.08,5,5,46386.79,Mumbai,Dispatched
10964,48008,20863,5,35459.66,5,12,44445.57,Mumbai,Dispatched
10965,44484,35217,3,11137.76,15,5,7539.96,Bangalore,Dispatched
10966,19175,31444,1,47453.57,5,18,14094.25,Mumbai,Pending
10967,13574,40843,2,42602.46,5,12,23570.61,Bangalore,Pending
10968,12263,2966,4,30839.97,10,5,44118.94,Mumbai,Dispatched
10969,14844,39814,4,22350.95,10,5,13688.68,Mumbai,Dispatched
10970,27577,21355,4,21782.19,10,18,36887.1,Bangalore,Dispatched
10971,48084,39942,1,31425.84,15,18,30411.8,Delhi,Pending
10972,18745,34932,1,24402.66,0,5,15124.31,Mumbai,Dispatched
10973,34906,11921,1,13647.07,15,18,4327.05,Delhi,Pending
10974,30567,2513,5,41285.45,10,18,8065.88,Delhi,Dispatched
10975,35065,19573,2,29151.81,10,12,10950.4,Mumbai,Dispatched
10976,46815,32521,2,30333.26,10,18,34167.91,Delhi,Dispatched
10977,6155,18381,5,26229.7,10,12,5005.55,Delhi,Dispatched
10978,13585,38364,3,31509.37,10,18,19925.21,Delhi,Pending
10979,46423,45011,1,35841.79,10,5,6362.2,Mumbai,Dispatched
10980,40558,41182,3,31132.68,5,18,40280.19,Mumbai,Pending
10981,26152,38247,3,8086.03,10,18,30220.27,Mumbai,Dispatched
10982,39633,33099,4,38196.07,10,18,16353.5,Bangalore,Dispatched
10983,44556,6850,4,23556.48,10,5,9372.9,Mumbai,Dispatched
10984,26737,38481,5,49270.49,0,18,15115.66,Bangalore,Dispatched
10985,43402,7196,3,8635.72,0,18,24006.99,Delhi,Dispatched
10986,4033,25863,3,36669.03,10,18,15338.25,Delhi,Pending
10987,36308,47952,5,26755.61,5,5,22588.3,Delhi,Pending
10988,45642,21902,5,47733.03,15,18,2300.88,Bangalore,Pending
10989,13634,35205,3,48192.64,5,12,7195.9,Delhi,Dispatched
10990,7160,1668,5,16336.64,10,5,8787.23,Delhi,Dispatched
10991,33515,36837,4,13320.51,0,5,1453.82,Bangalore,Pending
10992,5650,28220,2,39181.49,15,12,36658.08,Delhi,Dispatched
10993,46439,16495,1,16702.51,5,5,7210.73,Delhi,Dispatched
10994,38545,19160,3,36113.39,0,5,5445.27,Mumbai,Pending
10995,34037,4646,5,47347.58,5,12,41292.12,Mumbai,Dispatched
10996,42519,24064,5,36228.46,10,12,41159.61,Bangalore,Dispatched
10997,16989,1733,5,16186.48,0,12,21114.35,Bangalore,Dispatched
10998,25126,5858,5,4266.28,0,5,21576.44,Bangalore,Pending
10999,27239,7841,5,15084.01,10,5,20441.91,Mumbai,Dispatched
11000,41082,38024,5,47525.04,5,18,5537.58,Bangalore,Pending
11001,39830,38252,4,41372.18,10,18,21463.68,Mumbai,Pending
11002,13886,15495,5,36371.26,15,12,35182.73,Delhi,Pending
11003,37316,3689,2,18389.65,10,5,29086.08,Mumbai,Pending
11004,28624,5428,4,46630.13,0,5,35583.11,Delhi,Dispatched
11005,43961,18618,4,45396.99,15,12,44285.39,Bangalore,Pending
11006,42238,18898,1,3760.29,10,12,1612.48,Delhi,Dispatched
11007,21920,1,5,37608.37,15,5,42614.02,Delhi,Dispatched
11008,7808,25348,3,38321.09,10,18,27922.41,Delhi,Pending
11009,38569,40938,5,14044.12,0,18,44875.92,Bangalore,Dispatched
11010,37032,33069,3,44933.69,15,18,9185.95,Mumbai,Pending
11011,15322,43288,4,49926.78,5,5,7337.3,Delhi,Pending
11012,27352,4939,1,44356.81,0,12,36543.53,Bangalore,Dispatched
11013,12725,14855,1,35223.48,0,18,6512.07,Delhi,Pending
11014,25124,29998,4,39351.76,15,5,43470.47,Delhi,Dispatched
11015,20307,7199,3,32419.73,15,18,14544.81,Bangalore,Dispatched
11016,35468,46953,5,6833.39,0,12,14494.76,Bangalore,Dispatched
11017,25415,1458,5,39501.83,15,12,2968.26,Mumbai,Dispatched
11018,39360,12824,4,16433.29,10,5,45409.06,Delhi,Dispatched
11019,8102,21223,5,32486.43,10,12,1941.14,Delhi,Dispatched
11020,17333,1800,4,44302.0,15,5,47156.35,Mumbai,Pending
11021,39160,13860,1,30238.7,5,18,14650.81,Delhi,Pending
11022,48544,17629,5,28347.38,0,12,8714.19,Mumbai,Dispatched
11023,10001,6524,5,34171.76,10,18,31862.86,Delhi,Pending
11024,9851,1450,3,41090.49,10,12,20981.22,Delhi,Dispatched
11025,15918,14537,2,41162.03,5,12,24428.23,Mumbai,Pending
11026,30365,10326,5,19246.58,15,5,34059.74,Delhi,Pending
11027,45043,46436,1,11480.49,10,5,34887.12,Bangalore,Dispatched
11028,9685,15801,5,35916.73,5,12,11898.05,Bangalore,Pending
11029,28102,26832,5,36666.53,0,5,33284.49,Mumbai,Dispatched
11030,24253,13647,2,14487.1,10,5,5938.8,Bangalore,Pending
11031,19660,46154,3,14638.91,0,5,17883.94,Delhi,Pending
11032,22059,40695,4,27885.26,5,18,32469.22,Bangalore,Dispatched
11033,13609,41552,1,34191.23,15,12,17778.63,Bangalore,Pending
11034,13409,39415,4,45348.03,15,18,3437.08,Mumbai,Dispatched
11035,39161,49030,4,27969.08,10,18,13716.38,Bangalore,Pending
11036,30006,24124,4,49790.6,10,5,10520.14,Mumbai,Dispatched
11037,43208,15953,2,13658.55,15,18,972.1,Bangalore,Pending
11038,47280,19077,2,23990.96,5,5,42457.3,Bangalore,Pending
11039,18195,24671,1,31813.68,0,12,2418.31,Delhi,Dispatched
11040,2390,19440,5,17682.66,15,12,39673.39,Bangalore,Pending
11041,8469,25807,3,45007.27,10,5,15387.26,Delhi,Pending
11042,17756,41350,5,9029.64,10,5,43405.94,Delhi,Pending
11043,48303,15140,2,23970.87,0,5,15952.45,Mumbai,Dispatched
11044,48246,15098,4,12281.04,10,5,42590.75,Delhi,Dispatched
11045,15175,11744,3,46172.08,5,18,41698.81,Delhi,Dispatched
11046,17509,17936,4,28420.84,5,5,23154.74,Bangalore,Dispatched
11047,44690,24588,3,16568.36,10,12,40638.93,Mumbai,Dispatched
11048,25962,38211,2,43657.11,10,18,1579.47,Bangalore,Dispatched
11049,49480,7479,1,46758.52,0,12,26817.16,Delhi,Pending
11050,43588,42555,4,25516.12,10,18,26813.06,Bangalore,Pending
11051,920,6028,4,12620.19,5,18,48070.47,Mumbai,Dispatched
11052,2795,43960,2,28284.53,5,5,22995.22,Delhi,Pending
11053,44709,36098,1,624.39,5,18,36604.22,Mumbai,Pending
11054,23503,12763,4,42940.82,5,18,48891.46,Delhi,Pending
11055,44816,4403,4,32966.47,5,5,39864.28,Delhi,Dispatched
11056,23899,29751,2,20806.68,10,5,23102.22,Mumbai,Pending
11057,21995,34043,5,28308.98,15,12,1152.11,Mumbai,Pending
11058,8284,29231,2,4213.44,5,18,21697.75,Bangalore,Pending
11059,31886,49796,5,24985.23,0,5,1098.38,Delhi,Dispatched
11060,4839,37333,1,9104.22,5,12,2008.69,Delhi,Dispatched
11061,736,48659,4,12086.66,5,12,4266.2,Bangalore,Pending
11062,24069,45685,1,45939.2,15,18,23410.44,Bangalore,Dispatched
11063,40997,24555,1,24826.05,10,12,2956.09,Mumbai,Pending
11064,2812,14356,4,2484.3,15,5,48401.81,Mumbai,Dispatched
11065,36242,37476,4,26776.32,0,5,28663.64,Bangalore,Pending
11066,30505,37641,2,39824.88,15,18,5781.86,Bangalore,Pending
11067,37824,5312,2,24069.47,15,18,24165.36,Delhi,Pending
11068,113,11293,1,23141.96,10,18,22627.42,Mumbai,Pending
11069,3395,47624,3,28144.6,0,18,5259.86,Delhi,Pending
11070,30840,8511,1,47097.7,10,18,10173.68,Delhi,Pending
11071,28557,38940,3,2027.56,10,12,42571.44,Delhi,Dispatched
11072,4338,48775,1,39962.62,0,12,42344.75,Bangalore,Dispatched
11073,13289,16625,3,36824.46,15,18,41610.69,Bangalore,Dispatched
11074,20333,1965,3,31667.82,0,12,34495.34,Delhi,Pending
11075,40574,45308,2,18046.54,0,12,44844.8,Delhi,Dispatched
11076,15690,31418,2,12153.85,5,5,47536.33,Mumbai,Dispatched
11077,20873,42682,3,19875.97,10,5,42300.15,Mumbai,Dispatched
11078,30968,10261,4,41133.63,10,5,48553.1,Delhi,Pending
11079,39087,6446,2,1957.98,0,12,23750.85,Bangalore,Dispatched
11080,38512,9200,3,21354.56,15,5,465.81,Mumbai,Dispatched
11081,37631,30896,3,26649.87,0,12,21129.55,Delhi,Dispatched
11082,17759,15127,4,27115.66,15,5,12902.88,Delhi,Pending
11083,43344,42367,2,8349.34,15,18,43847.95,Delhi,Pending
11084,6543,33256,5,48545.53,5,5,24353.37,Bangalore,Pending
11085,22975,18587,1,34716.65,0,18,42667.75,Delhi,Dispatched
11086,36757,41300,2,37385.31,15,12,18559.86,Delhi,Pending
11087,2167,10470,3,25230.62,0,5,19359.85,Delhi,Pending
11088,6654,11576,3,14903.64,10,5,32666.43,Delhi,Dispatched
11089,35821,36945,4,5654.43,10,5,22898.41,Delhi,Pending
11090,16420,14568,2,28187.42,15,18,23786.35,Mumbai,Dispatched
11091,1578,22399,2,41440.15,10,18,3418.05,Mumbai,Pending
11092,17927,15538,2,13419.83,10,12,15081.76,Mumbai,Dispatched
11093,39441,2288,2,12969.59,0,18,4102.1,Mumbai,Pending
11094,40107,29005,4,31842.74,15,12,35777.01,Bangalore,Dispatched
11095,28925,39832,3,38796.28,15,18,38864.89,Delhi,Pending
11096,43824,38064,4,23076.55,5,5,22488.66,Bangalore,Dispatched
11097,45212,21624,1,25717.46,0,18,1813.19,Bangalore,Pending
11098,6638,6142,4,6534.35,10,12,32313.4,Mumbai,Pending
11099,32114,37918,1,4287.6,15,18,3849.17,Mumbai,Pending
11100,8880,27926,4,14221.66,15,18,17816.45,Bangalore,Dispatched
11101,14143,18257,1,36581.08,15,18,28220.44,Delhi,Pending
11102,7841,41896,1,4965.24,15,5,2613.08,Bangalore,Pending
11103,45108,35908,1,12286.26,0,12,47756.4,Mumbai,Dispatched
11104,42135,545,3,7711.86,5,18,41413.05,Mumbai,Pending
11105,22974,27226,1,45996.19,15,12,29872.23,Bangalore,Dispatched
11106,47978,6507,3,29950.7,15,18,30927.63,Mumbai,Pending
11107,1421,31449,2,37573.46,0,12,45134.46,Bangalore,Dispatched
11108,46832,33309,1,24202.13,5,12,193.66,Bangalore,Dispatched
11109,7075,33635,1,7409.45,0,18,20038.97,Bangalore,Dispatched
11110,18896,5532,5,3541.77,15,12,8145.5,Bangalore,Dispatched
11111,11746,42029,3,36484.7,0,12,18091.58,Mumbai,Dispatched
11112,32035,41526,1,42992.26,5,12,2538.47,Mumbai,Dispatched
11113,41338,45298,1,34778.84,15,12,3008.01,Mumbai,Pending
11114,5015,20732,4,35997.76,0,12,7414.77,Bangalore,Pending
11115,42939,30161,5,16934.52,5,12,39764.78,Delhi,Dispatched
11116,13210,36925,4,31208.41,10,5,38692.38,Bangalore,Pending
11117,7924,34751,4,14241.73,15,5,7815.12,Bangalore,Pending
11118,44652,47966,4,49970.77,10,18,6702.11,Mumbai,Dispatched
11119,30304,1063,4,30258.7,5,18,45542.78,Mumbai,Pending
11120,2539,40762,1,30588.51,5,5,985.92,Mumbai,Pending
11121,16700,44678,5,45974.43,5,5,39509.67,Bangalore,Dispatched
11122,46222,15429,3,32560.86,0,18,38443.94,Delhi,Pending
11123,15708,24887,4,30168.76,10,12,44269.87,Delhi,Dispatched
11124,12552,13224,3,45358.74,5,18,11597.79,Delhi,Pending
11125,46060,17291,5,16196.41,10,12,36601.34,Mumbai,Pending
11126,42086,17626,5,6874.62,5,5,3689.81,Delhi,Dispatched
11127,1438,32512,5,15250.67,10,18,23183.49,Mumbai,Pending
11128,39182,36666,4,16232.39,10,12,29948.46,Delhi,Pending
11129,11252,49095,4,13735.8,5,18,47915.49,Delhi,Dispatched
11130,43996,18953,2,32528.47,10,12,19417.27,Delhi,Dispatched
11131,15063,2832,5,466.86,15,5,46570.7,Delhi,Dispatched
11132,40116,19897,3,21666.22,15,12,13969.04,Delhi,Dispatched
11133,39266,18442,3,3576.14,15,18,37466.25,Mumbai,Dispatched
11134,49209,39743,2,8372.6,10,18,21141.73,Bangalore,Pending
11135,48536,33860,3,5360.4,0,5,17669.96,Bangalore,Dispatched
11136,18019,40218,1,6148.9,10,12,7284.12,Bangalore,Pending
11137,41475,44091,1,18636.24,10,5,32099.29,Bangalore,Dispatched
11138,18108,19198,1,33298.11,0,5,32065.31,Mumbai,Pending
11139,24993,24995,5,9323.19,5,18,38029.92,Mumbai,Dispatched
11140,17339,14874,5,18585.38,10,5,19770.44,Delhi,Dispatched
11141,6323,32342,2,27474.35,10,12,27700.14,Mumbai,Dispatched
11142,20463,46095,2,936.35,15,5,30847.87,Delhi,Dispatched
11143,22247,9950,3,38511.94,5,5,13060.45,Delhi,Dispatched
11144,28577,33718,5,18273.08,10,5,18174.54,Delhi,Pending
11145,9742,12330,4,13846.52,5,12,15167.06,Delhi,Dispatched
11146,37775,34685,1,34524.19,0,5,27188.9,Delhi,Pending
11147,17570,8602,4,23048.03,5,12,37915.78,Mumbai,Pending
11148,34466,48887,3,14268.61,0,5,16600.84,Bangalore,Dispatched
11149,7358,45906,1,45416.64,5,18,22851.5,Bangalore,Dispatched
11150,37283,30973,5,25265.59,0,5,39540.23,Bangalore,Pending
11151,9186,30551,1,25301.59,15,12,42138.87,Mumbai,Dispatched
11152,13078,32406,4,16139.66,5,5,48271.75,Delhi,Pending
11153,37162,39017,2,27396.78,15,12,41885.89,Bangalore,Dispatched
11154,36263,33229,1,45787.1,0,12,225.97,Mumbai,Dispatched
11155,22793,39313,4,13848.59,10,12,33283.08,Bangalore,Pending
11156,42219,37900,2,34879.22,10,5,16102.75,Bangalore,Pending
11157,46266,32847,1,2937.7,15,12,20385.52,Bangalore,Dispatched
11158,23785,10162,3,3539.51,5,5,48704.41,Mumbai,Dispatched
11159,20405,21431,3,3978.83,10,18,25155.3,Bangalore,Pending
11160,5503,46518,3,46758.15,10,18,536.7,Mumbai,Pending
11161,36294,34218,4,12158.62,10,12,9118.98,Bangalore,Dispatched
11162,39475,46405,5,24063.85,5,5,38406.7,Delhi,Dispatched
11163,46301,38029,5,17848.51,15,5,7208.2,Mumbai,Pending
11164,39267,45818,2,27106.62,15,12,40184.69,Mumbai,Dispatched
11165,45445,44139,4,16926.32,0,18,25337.2,Delhi,Pending
11166,12730,47078,5,1096.38,10,18,48018.33,Mumbai,Dispatched
11167,46706,22338,3,30111.15,5,12,23487.48,Mumbai,Dispatched
11168,5944,37900,4,32862.16,15,5,21546.42,Bangalore,Dispatched
11169,31028,6339,1,14122.21,10,12,39655.98,Delhi,Dispatched
11170,27390,32751,3,35383.79,10,5,47982.73,Delhi,Dispatched
11171,14428,43177,2,29933.84,15,12,38790.53,Bangalore,Dispatched
11172,46654,37750,4,31404.33,10,18,24327.35,Bangalore,Dispatched
11173,5472,45666,4,39133.56,10,12,6569.67,Bangalore,Dispatched
11174,42262,7426,4,26272.52,15,5,24096.32,Mumbai,Dispatched
11175,37027,38940,4,7090.96,15,5,40346.55,Bangalore,Dispatched
11176,19351,44084,3,16781.3,10,18,7796.88,Mumbai,Dispatched
11177,4626,41811,2,36010.01,0,5,5619.74,Mumbai,Dispatched
11178,28330,4313,5,640.06,5,18,48236.01,Mumbai,Dispatched
11179,24288,37452,1,32061.04,5,5,49585.58,Delhi,Pending
11180,37113,33701,3,44725.68,5,18,5535.73,Delhi,Dispatched
11181,45472,35081,3,29809.87,15,12,49843.63,Bangalore,Pending
11182,39580,48156,1,11272.75,0,5,9092.98,Bangalore,Pending
11183,29317,1617,5,40220.63,15,5,46629.47,Delhi,Pending
11184,23971,28909,1,32592.2,15,18,8307.8,Delhi,Pending
11185,46759,20337,5,24292.21,10,18,15849.48,Bangalore,Dispatched
11186,5868,10572,5,40183.52,5,12,8239.78,Bangalore,Pending
11187,34313,21982,2,35084.28,10,5,9908.11,Delhi,Pending
11188,3143,35364,5,24912.6,0,5,47878.96,Mumbai,Dispatched
11189,25212,27037,2,4731.85,10,18,6239.16,Mumbai,Pending
11190,867,46686,3,13016.98,0,5,24885.4,Mumbai,Dispatched
11191,33546,25538,3,15592.54,15,12,19083.1,Bangalore,Pending
11192,34874,15732,1,36133.3,10,12,48889.83,Delhi,Dispatched
11193,44296,20187,3,23089.73,15,18,43830.78,Bangalore,Dispatched
11194,17453,9371,1,29327.58,10,5,40764.46,Delhi,Pending
11195,15727,10540,5,46111.66,10,5,13410.57,Mumbai,Pending
11196,8278,44919,3,27277.54,0,18,41646.32,Mumbai,Pending
11197,6665,45978,2,40454.62,0,5,353.1,Bangalore,Pending
11198,17470,47504,4,26693.91,10,12,27794.84,Delhi,Dispatched
11199,20873,33256,1,10259.62,0,18,38316.35,Mumbai,Dispatched
11200,49574,23392,2,37192.53,15,12,3978.02,Delhi,Dispatched
11201,36779,9186,5,45740.82,0,12,7212.33,Delhi,Pending
11202,15490,20905,4,963.06,5,12,36469.45,Mumbai,Pending
11203,47140,47702,2,29264.13,10,12,21206.65,Bangalore,Pending
11204,12149,48417,4,42748.14,15,5,47011.74,Delhi,Pending
11205,25982,33137,5,20916.25,15,5,12729.34,Mumbai,Dispatched
11206,22610,7790,5,39179.42,15,12,38335.55,Mumbai,Dispatched
11207,44373,12087,5,43327.98,15,5,49290.29,Mumbai,Pending
11208,31018,10286,4,8025.37,0,5,36132.14,Delhi,Dispatched
11209,38053,16634,3,14394.09,15,5,1130.72,Delhi,Dispatched
11210,34287,31951,5,35367.46,10,12,49586.17,Mumbai,Pending
11211,42828,2762,2,39933.25,0,12,18299.22,Bangalore,Pending
11212,28396,7241,4,41505.86,10,5,36382.3,Bangalore,Dispatched
11213,20327,22109,4,12064.42,5,12,49093.61,Mumbai,Pending
11214,37480,19846,2,28440.74,10,18,32115.6,Bangalore,Dispatched
11215,37218,10411,3,19595.14,10,12,15157.16,Delhi,Dispatched
11216,37219,33365,2,8774.48,0,5,28708.57,Mumbai,Pending
11217,33449,47849,4,16311.21,15,12,20238.71,Delhi,Dispatched
11218,4875,25783,4,11975.22,5,5,14878.14,Bangalore,Pending
11219,29062,40203,2,43091.5,15,12,443.94,Mumbai,Dispatched
11220,7172,27722,5,18471.16,5,5,9341.39,Delhi,Pending
11221,17077,26543,3,19841.45,0,5,17229.22,Mumbai,Dispatched
11222,8444,5196,2,17068.51,15,5,10112.81,Delhi,Pending
11223,20630,36316,3,26846.65,0,12,48456.69,Mumbai,Pending
11224,43109,8485,3,49729.97,5,18,35093.18,Bangalore,Dispatched
11225,19503,35277,1,2877.24,5,5,39317.03,Delhi,Pending
11226,14484,32120,5,41980.85,10,5,18085.36,Bangalore,Pending
11227,23717,1337,4,19553.77,15,18,4058.88,Delhi,Dispatched
11228,30231,4802,1,35162.26,10,5,42316.19,Delhi,Pending
11229,29728,9457,3,15263.86,5,18,6964.36,Bangalore,Pending
11230,19050,37459,5,46178.86,10,5,44647.5,Delhi,Dispatched
11231,33096,31735,3,42837.48,10,18,47284.43,Mumbai,Dispatched
